accountID,town,country,age,job,married,education,defaulted?,current_balance,housing,has_loan,last_contact,cc_tr,last_contact_day,last_contact_month,campaign,days_since_last_contact,previous,poutcome,made_deposit
92417151,Slough,UK,36,self-employed,single,tertiary,no,583,no,no,cellular,5,30,jan,1,235,1,other,no
46790357,Sale,UK,30,management,single,tertiary,no,536,no,no,cellular,1,15,oct,1,105,1,success,yes
44790242,Kingston upon Hull,UK,53,management,married,tertiary,no,20772,no,no,cellular,3,4,feb,1,-1,0,unknown,no
60451236,Solihull,UK,47,unemployed,single,tertiary,no,2500,no,no,cellular,2,30,jan,1,-1,0,unknown,no
40713304,Rotherham,UK,51,blue-collar,married,primary,no,3754,no,yes,cellular,2,13,aug,3,-1,0,unknown,no
96765739,Plymouth,UK,39,entrepreneur,married,secondary,no,283,yes,no,unknown,1,26,may,2,-1,0,unknown,no
80955738,Birmingham,UK,36,admin.,single,tertiary,no,3954,yes,no,unknown,2,21,may,1,-1,0,unknown,no
77755211,Gloucester,UK,40,technician,married,secondary,no,0,yes,yes,cellular,4,26,jul,2,172,1,failure,no
20797651,Cheltenham,UK,51,blue-collar,married,primary,no,21614,no,no,cellular,5,29,aug,20,-1,0,unknown,no
57383807,Huddersfield,UK,55,housemaid,married,primary,no,4,no,no,cellular,2,21,nov,3,-1,0,unknown,no
14360603,Huddersfield,UK,60,management,divorced,secondary,no,0,no,no,cellular,1,5,aug,3,-1,0,unknown,yes
80370793,Bedford,UK,34,management,single,tertiary,no,-292,yes,no,cellular,3,19,aug,6,-1,0,unknown,no
56751464,Preston,UK,60,admin.,married,unknown,no,738,no,no,unknown,1,19,may,3,-1,0,unknown,no
77392761,Oldham,UK,24,blue-collar,single,secondary,yes,-203,yes,no,unknown,4,12,jun,3,-1,0,unknown,yes
36027947,Nottingham,UK,36,management,single,tertiary,no,2163,no,no,cellular,1,5,jun,1,-1,0,unknown,no
80236759,Watford,UK,46,blue-collar,married,primary,no,7934,yes,no,unknown,1,19,may,1,-1,0,unknown,no
30364863,Glasgow,UK,30,self-employed,married,secondary,no,131,yes,no,unknown,1,8,may,1,-1,0,unknown,no
62898003,London,UK,44,self-employed,married,primary,no,414,yes,no,cellular,2,4,feb,1,272,2,other,no
21165245,Birmingham,UK,31,management,divorced,tertiary,no,294,yes,no,cellular,1,17,jul,5,-1,0,unknown,yes
86323543,Maidstone,UK,39,services,married,secondary,no,0,yes,no,cellular,2,8,may,1,-1,0,unknown,no
76608770,Southend-on-Sea,UK,51,self-employed,married,secondary,no,4920,no,no,telephone,2,2,jun,2,-1,0,unknown,no
39025127,Manchester,UK,41,unknown,single,tertiary,no,1567,no,no,cellular,1,1,jul,2,-1,0,unknown,no
40198366,Wolverhampton,UK,36,services,divorced,secondary,no,223,yes,yes,cellular,2,11,may,1,-1,0,unknown,no
61104461,Stoke-on-Trent,UK,38,services,single,secondary,no,322,yes,no,unknown,2,26,may,1,-1,0,unknown,no
74068314,Hemel Hempstead,UK,42,blue-collar,married,secondary,no,273,no,no,unknown,5,12,jun,1,-1,0,unknown,no
73647065,Bradford,UK,23,student,single,tertiary,no,82,no,no,cellular,2,4,may,4,-1,0,unknown,no
41438163,Salford,UK,31,management,single,tertiary,no,2384,yes,no,cellular,5,14,apr,2,-1,0,unknown,no
69375901,Wigan,Portugal,50,housemaid,married,tertiary,no,5260,yes,no,cellular,4,24,jul,2,-1,0,unknown,no
70514123,Gateshead,UK,37,blue-collar,married,primary,no,89,no,yes,telephone,3,8,jul,4,-1,0,unknown,no
36693421,Ipswich,UK,31,blue-collar,married,primary,no,0,yes,yes,unknown,5,12,may,4,-1,0,unknown,no
42524757,Sale,UK,34,technician,married,tertiary,no,7050,no,no,cellular,5,7,aug,1,-1,0,unknown,yes
83277277,Birkenhead,UK,33,management,single,tertiary,no,87,no,no,cellular,1,12,aug,1,-1,0,unknown,yes
21380907,Nuneaton,UK,55,admin.,married,tertiary,no,46,no,no,cellular,5,29,aug,4,-1,0,unknown,no
95147449,Lincoln,UK,39,management,single,tertiary,no,1914,no,no,cellular,2,18,aug,4,-1,0,unknown,no
12248363,Cardiff,UK,29,blue-collar,married,primary,no,787,yes,no,cellular,2,24,jul,2,-1,0,unknown,no
99575924,Poole,UK,54,self-employed,married,primary,no,1463,no,no,unknown,3,20,jun,1,-1,0,unknown,no
81879302,Portsmouth,UK,46,management,married,secondary,no,5559,no,no,unknown,5,17,jun,1,-1,0,unknown,no
97287997,Nottingham,UK,60,retired,married,primary,no,1588,no,no,cellular,3,6,oct,1,-1,0,unknown,yes
37827897,Glasgow,UK,47,housemaid,married,secondary,no,3940,yes,no,cellular,4,5,aug,3,97,2,failure,yes
25753641,York,UK,38,technician,married,secondary,no,497,no,no,unknown,4,14,apr,1,-1,0,unknown,yes
70683573,Manchester,UK,40,services,single,secondary,no,224,yes,no,cellular,2,17,apr,2,-1,0,unknown,yes
46180999,London,UK,23,student,single,secondary,no,107,no,no,cellular,1,13,apr,5,181,2,success,yes
70237392,Cardiff,UK,39,unemployed,married,primary,no,7005,yes,no,cellular,2,28,jul,2,184,3,success,yes
92616977,Liverpool,UK,55,management,divorced,tertiary,no,2383,no,no,cellular,5,5,aug,2,63,2,success,yes
45982710,Portsmouth,UK,37,management,married,tertiary,no,40,no,no,cellular,1,27,aug,4,-1,0,unknown,yes
60004834,Wigan,UK,59,technician,married,secondary,no,1,no,no,cellular,4,14,oct,1,182,5,success,yes
82651631,St Helens,UK,54,management,divorced,secondary,no,300,yes,no,cellular,5,20,nov,2,-1,0,unknown,yes
48802075,Gateshead,UK,43,technician,married,secondary,no,136,no,no,cellular,5,25,aug,7,-1,0,unknown,yes
48043128,Coventry,UK,29,admin.,single,tertiary,no,41,yes,no,cellular,3,13,aug,2,-1,0,unknown,yes
44795112,Southampton,UK,39,admin.,single,secondary,no,1078,no,no,unknown,1,3,jun,3,-1,0,unknown,no
22872354,Glasgow,UK,37,housemaid,single,secondary,no,465,yes,no,cellular,3,18,may,3,-1,0,unknown,yes
48435211,Norwich,UK,36,management,married,tertiary,no,806,yes,no,cellular,4,3,feb,2,259,1,failure,no
70222662,London,UK,28,technician,single,secondary,no,922,yes,no,cellular,3,7,apr,1,-1,0,unknown,no
91596246,Bath,UK,37,blue-collar,single,secondary,no,292,no,no,unknown,5,8,sep,1,-1,0,unknown,no
22764793,Bedford,UK,34,self-employed,single,tertiary,no,36,no,no,telephone,4,28,jan,1,-1,0,unknown,no
21603669,Plymouth,UK,28,blue-collar,single,secondary,no,0,no,yes,cellular,4,31,jul,21,-1,0,unknown,no
18654920,Stockport,UK,54,retired,married,primary,no,11,yes,yes,cellular,5,18,aug,10,-1,0,unknown,no
29033188,Grimsby,UK,59,housemaid,married,tertiary,no,0,no,yes,cellular,1,29,jul,2,-1,0,unknown,no
47432468,Portsmouth,UK,53,management,married,tertiary,no,2578,no,no,cellular,3,19,nov,4,107,2,failure,no
94893801,Manchester,UK,22,management,single,tertiary,no,760,no,no,telephone,4,7,dec,1,-1,0,unknown,no
70221264,Bristol,UK,32,services,married,secondary,no,15,yes,no,cellular,1,15,may,1,-1,0,unknown,no
92696751,Newcastle upon Tyne,UK,22,student,single,unknown,no,466,no,no,cellular,3,30,jun,1,-1,0,unknown,yes
37712541,Derby,UK,57,management,married,tertiary,no,830,yes,yes,cellular,1,8,may,1,367,1,success,yes
36057615,Barnsley,UK,42,admin.,divorced,secondary,no,936,no,no,cellular,1,30,jan,1,-1,0,unknown,yes
79529300,Southend-on-Sea,UK,37,services,married,secondary,no,6089,yes,no,cellular,4,14,may,2,-1,0,unknown,yes
30301733,Manchester,UK,39,technician,married,tertiary,no,11766,yes,no,cellular,5,14,aug,4,102,5,failure,no
60473931,Stevenage,UK,42,entrepreneur,married,secondary,no,324,yes,no,cellular,4,15,jul,3,-1,0,unknown,no
48832465,Warrington,UK,20,student,single,unknown,no,755,no,no,cellular,1,29,dec,1,-1,0,unknown,yes
71590873,Grimsby,UK,26,technician,single,tertiary,no,11862,no,no,cellular,3,13,feb,1,-1,0,unknown,yes
89896221,Glasgow,UK,32,blue-collar,single,secondary,no,811,yes,no,cellular,2,14,may,1,-1,0,unknown,yes
19097272,Stoke-on-Trent,UK,32,blue-collar,single,secondary,no,1342,yes,no,unknown,3,23,may,2,-1,0,unknown,no
31495102,Glasgow,UK,55,management,married,unknown,no,559,no,no,cellular,5,28,jan,2,-1,0,unknown,no
53133060,Leicester,UK,44,technician,married,secondary,no,11016,no,no,unknown,3,9,jun,3,-1,0,unknown,no
76225367,Birkenhead,UK,25,technician,single,secondary,no,139,no,yes,cellular,3,12,oct,1,-1,0,unknown,yes
44157930,Liverpool,UK,58,housemaid,divorced,secondary,no,0,no,no,cellular,2,2,jul,2,-1,0,unknown,yes
68830231,Solihull,UK,49,technician,divorced,secondary,no,342,no,yes,cellular,4,19,nov,3,-1,0,unknown,no
71523904,Birmingham,UK,29,technician,single,secondary,no,-13,yes,no,cellular,3,14,may,3,-1,0,unknown,no
80934182,Northampton,UK,31,management,married,tertiary,no,1331,no,no,unknown,2,5,nov,1,-1,0,unknown,yes
20900732,St Helens,UK,43,blue-collar,married,secondary,no,-312,yes,no,unknown,4,20,jun,11,-1,0,unknown,no
13870144,Newcastle upon Tyne,UK,50,technician,married,secondary,no,416,yes,no,unknown,4,5,jun,5,-1,0,unknown,yes
53647253,Birmingham,UK,38,blue-collar,divorced,secondary,no,1686,yes,no,unknown,3,19,jun,28,-1,0,unknown,no
66337338,Belfast,UK,60,retired,married,secondary,no,1853,no,no,cellular,4,10,feb,1,183,1,success,yes
86339606,Birmingham,UK,39,technician,married,secondary,no,2983,no,no,cellular,2,3,dec,1,-1,0,unknown,yes
19669070,Newcastle upon Tyne,UK,29,services,single,primary,no,339,no,no,unknown,1,4,jul,3,-1,0,unknown,yes
79276550,Bristol,UK,32,student,married,secondary,no,1536,no,no,cellular,4,7,aug,2,-1,0,unknown,yes
65818290,Glasgow,UK,59,retired,divorced,secondary,no,514,no,no,cellular,2,4,may,6,90,1,success,yes
94741175,Nuneaton,UK,34,management,single,tertiary,no,13014,no,no,cellular,4,12,feb,1,183,1,success,yes
43199888,Glasgow,UK,34,management,single,tertiary,no,1396,yes,no,cellular,4,17,jul,1,-1,0,unknown,no
85962573,Birmingham,UK,47,services,married,secondary,no,1315,no,no,cellular,3,20,nov,4,-1,0,unknown,yes
27807964,Exeter,UK,62,retired,married,unknown,no,800,no,no,cellular,4,17,feb,1,-1,0,unknown,yes
52115227,Glasgow,UK,39,technician,single,secondary,no,15,yes,no,cellular,3,30,apr,1,-1,0,unknown,yes
16830062,Solihull,UK,36,admin.,married,secondary,no,96,no,no,cellular,5,30,apr,1,87,1,success,yes
75929704,County Down,UK,34,admin.,married,secondary,no,384,yes,no,cellular,3,14,may,2,-1,0,unknown,no
55060824,Newcastle upon Tyne,UK,34,blue-collar,married,secondary,no,320,yes,no,cellular,4,12,aug,1,828,2,failure,yes
62087839,Nottingham,UK,50,management,married,tertiary,no,1612,no,no,cellular,3,15,jun,2,98,2,other,yes
79847361,Liverpool,UK,31,technician,married,secondary,yes,-367,yes,no,cellular,4,18,jul,2,-1,0,unknown,yes
98646410,Chesterfield,UK,27,admin.,single,tertiary,no,73,no,no,cellular,2,29,jan,1,-1,0,unknown,no
84979129,High Wycombe,UK,31,technician,married,secondary,no,684,yes,no,cellular,2,7,dec,3,-1,0,unknown,yes
44915628,Birmingham,UK,32,blue-collar,single,unknown,no,258,yes,no,cellular,5,18,may,2,-1,0,unknown,no
53142012,Birmingham,UK,47,blue-collar,married,secondary,no,2548,yes,no,cellular,3,11,may,1,368,1,other,no
59307300,Bristol,UK,42,management,married,tertiary,no,2665,yes,no,cellular,1,4,jun,2,126,11,failure,yes
76282232,Edinburgh,UK,53,management,married,tertiary,no,12,no,no,cellular,1,27,aug,10,-1,0,unknown,no
90891738,Oldham,UK,47,technician,married,secondary,no,1167,yes,no,cellular,1,30,apr,1,87,5,failure,yes
28287911,Bradford,UK,39,management,divorced,tertiary,no,517,yes,yes,unknown,1,14,may,1,-1,0,unknown,yes
10851541,Weston-super-Mare,UK,37,management,married,tertiary,no,393,yes,no,cellular,2,12,aug,2,104,2,success,no
18465476,Slough,UK,51,technician,married,secondary,no,117,no,no,cellular,4,24,aug,2,88,4,other,yes
56605929,Darlington,UK,26,services,single,secondary,no,901,yes,no,unknown,2,26,may,2,-1,0,unknown,yes
36408616,Coventry,UK,31,student,single,secondary,no,3511,no,no,cellular,4,6,oct,1,96,1,success,yes
79739343,Basildon,UK,29,services,married,secondary,no,6567,yes,no,cellular,2,15,may,2,298,1,failure,yes
14886276,Slough,UK,33,admin.,married,secondary,no,17,yes,no,cellular,1,13,may,1,351,1,failure,no
55781929,Glasgow,UK,58,management,married,tertiary,no,1318,no,no,cellular,2,16,jul,1,179,5,failure,no
68086252,Grimsby,UK,58,management,married,tertiary,no,3864,yes,no,cellular,2,15,jul,4,-1,0,unknown,yes
17129886,Bristol,UK,37,blue-collar,married,secondary,no,125,no,no,unknown,1,26,may,2,-1,0,unknown,yes
79054688,Chester,UK,31,management,single,tertiary,no,1308,no,no,cellular,3,22,aug,3,-1,0,unknown,no
92981965,Gillingham,UK,35,technician,married,tertiary,no,7050,no,no,cellular,1,11,aug,3,182,4,success,yes
81155777,Liverpool,UK,54,admin.,divorced,secondary,no,1872,no,no,cellular,1,13,feb,5,-1,0,unknown,yes
30705537,Gateshead,UK,25,blue-collar,single,secondary,no,217,yes,no,cellular,3,18,may,1,-1,0,unknown,yes
80382041,Exeter,UK,35,entrepreneur,single,secondary,no,866,yes,no,cellular,4,19,nov,1,-1,0,unknown,no
41390115,Liverpool,UK,36,technician,married,tertiary,no,4388,no,no,cellular,5,8,aug,3,-1,0,unknown,no
64066600,Birmingham,UK,21,student,single,secondary,no,794,no,no,cellular,4,5,jun,1,-1,0,unknown,yes
30246247,Bradford,UK,42,admin.,single,secondary,no,1143,yes,yes,telephone,2,17,nov,1,-1,0,unknown,no
57866803,Halifax,UK,38,unemployed,married,tertiary,no,2812,yes,no,cellular,3,30,apr,1,-1,0,unknown,yes
32761235,Blackburn,UK,32,services,single,secondary,no,182,yes,no,cellular,5,6,may,1,-1,0,unknown,no
58716000,Swansea,UK,33,technician,single,tertiary,no,0,yes,no,cellular,1,21,nov,1,-1,0,unknown,yes
15293467,Stoke-on-Trent,UK,46,blue-collar,divorced,primary,no,2775,no,yes,cellular,3,8,jul,1,-1,0,unknown,no
21770309,Barnsley,UK,27,student,single,secondary,no,2614,no,no,cellular,4,8,apr,2,-1,0,unknown,yes
45727152,Cambridge,UK,31,management,married,tertiary,no,1224,yes,yes,cellular,4,20,nov,2,119,2,success,no
69035225,Ipswich,UK,35,blue-collar,married,primary,no,602,yes,no,cellular,4,14,may,6,-1,0,unknown,no
67435053,Maidstone,UK,31,technician,married,tertiary,no,26,no,yes,cellular,4,18,nov,1,127,6,other,yes
34218468,Slough,UK,38,admin.,married,secondary,no,47,yes,no,cellular,1,4,may,5,-1,0,unknown,yes
33159533,Cardiff,UK,32,management,married,tertiary,no,794,yes,yes,cellular,3,9,jul,1,-1,0,unknown,yes
96670259,Raleigh,UK,27,student,single,tertiary,no,13107,yes,no,cellular,4,6,apr,1,314,2,failure,yes
84105909,Doncaster,UK,35,technician,married,tertiary,no,25,no,no,cellular,3,27,aug,2,-1,0,unknown,no
69911711,Liverpool,UK,41,admin.,married,primary,no,-306,yes,no,unknown,4,15,may,1,-1,0,unknown,yes
87764661,Nuneaton,UK,50,housemaid,married,secondary,no,388,no,no,cellular,1,15,sep,2,99,4,failure,yes
20815846,Cardiff,UK,34,management,single,tertiary,no,1494,yes,no,cellular,1,18,nov,1,182,1,other,yes
73632352,Kingston upon Hull,UK,35,entrepreneur,divorced,secondary,no,80,no,no,cellular,4,20,aug,5,-1,0,unknown,no
81922833,County Down,UK,30,blue-collar,single,secondary,no,-93,yes,no,unknown,2,27,may,2,-1,0,unknown,no
69435017,Birmingham,UK,40,blue-collar,married,primary,no,570,yes,no,unknown,4,12,may,3,-1,0,unknown,no
39158033,Crawley,UK,50,management,single,tertiary,no,1200,no,no,cellular,5,14,aug,3,-1,0,unknown,yes
93482932,Cardiff,UK,31,management,divorced,tertiary,no,883,yes,no,cellular,5,5,mar,2,106,1,failure,yes
24939192,Stoke-on-Trent,UK,44,blue-collar,single,secondary,no,25,yes,no,cellular,5,12,may,3,-1,0,unknown,no
82499152,Dundee,UK,34,services,married,secondary,no,40,yes,no,cellular,5,17,jul,2,-1,0,unknown,no
80255332,Cardiff,UK,61,retired,married,tertiary,no,2557,yes,no,cellular,3,10,nov,1,91,4,success,yes
30550245,Eastbourne,UK,35,unemployed,single,secondary,no,295,no,no,unknown,3,17,mar,1,-1,0,unknown,yes
24982408,Gillingham,UK,47,management,single,tertiary,no,86,no,no,cellular,4,30,apr,3,87,1,success,yes
40955597,Gillingham,UK,77,retired,married,secondary,no,638,no,no,cellular,4,11,feb,1,188,1,success,yes
49561715,Glasgow,UK,45,management,married,tertiary,no,1529,no,no,cellular,5,30,jun,1,-1,0,unknown,no
45561365,Glasgow,UK,40,services,married,secondary,no,3164,yes,no,cellular,4,3,apr,2,-1,0,unknown,no
68903398,Oxford,UK,46,management,married,tertiary,no,0,no,no,cellular,3,18,nov,2,110,3,other,yes
15816216,Glasgow,UK,53,blue-collar,single,secondary,no,1004,no,no,cellular,4,13,may,1,84,1,other,yes
30547502,Plymouth,UK,33,blue-collar,married,primary,no,331,yes,no,unknown,2,30,may,3,-1,0,unknown,no
69320309,Nottingham,UK,52,management,married,tertiary,no,1158,no,no,cellular,5,27,aug,4,-1,0,unknown,no
23957108,York,UK,31,blue-collar,single,primary,no,216,yes,no,unknown,3,21,may,1,-1,0,unknown,yes
74627566,Grimsby,UK,39,technician,married,primary,no,1846,no,no,cellular,3,5,feb,5,-1,0,unknown,no
57099497,Nottingham,UK,36,management,divorced,tertiary,no,102,yes,no,cellular,5,14,apr,1,-1,0,unknown,no
12690819,High Wycombe,UK,35,management,divorced,tertiary,no,0,yes,no,telephone,5,29,oct,1,-1,0,unknown,yes
74280950,Warrington,UK,28,blue-collar,single,secondary,no,-193,no,no,cellular,1,18,jul,7,-1,0,unknown,no
92492301,Stoke-on-Trent,UK,71,retired,married,secondary,no,5715,no,no,cellular,2,17,nov,2,-1,0,unknown,yes
32942016,Eastbourne,UK,30,management,married,tertiary,no,1221,yes,no,telephone,3,25,jul,4,-1,0,unknown,yes
67269543,Nottingham,UK,34,admin.,married,tertiary,no,69,no,yes,cellular,2,4,aug,3,1,6,success,yes
92646254,Worthing,UK,39,admin.,married,secondary,no,1577,yes,no,unknown,2,4,jun,15,-1,0,unknown,no
76115653,Hemel Hempstead,UK,27,blue-collar,single,primary,no,377,no,no,cellular,3,19,feb,2,-1,0,unknown,yes
37152040,Colchester,UK,37,services,divorced,secondary,no,239,yes,no,unknown,4,23,may,2,-1,0,unknown,no
81509405,Edinburgh,UK,32,technician,married,tertiary,no,2688,no,no,cellular,5,14,oct,1,57,1,failure,yes
16436987,Weston-super-Mare,UK,45,management,married,tertiary,no,96,yes,no,cellular,4,16,jul,1,-1,0,unknown,no
24162295,Glasgow,UK,34,management,single,tertiary,no,9827,yes,no,cellular,5,13,aug,4,-1,0,unknown,yes
93304177,Glasgow,UK,58,technician,married,unknown,no,49,yes,no,unknown,5,15,may,2,-1,0,unknown,no
48883552,Bristol,UK,60,management,single,tertiary,no,560,no,no,cellular,2,15,may,5,-1,0,unknown,yes
19530371,Birmingham,UK,44,housemaid,single,primary,no,1059,no,no,unknown,5,18,jun,1,-1,0,unknown,yes
98553894,Nuneaton,UK,32,blue-collar,single,secondary,no,799,no,yes,cellular,2,23,jul,6,-1,0,unknown,yes
91019040,Norwich,UK,46,admin.,single,secondary,no,596,yes,no,cellular,2,20,apr,3,-1,0,unknown,no
62568698,Bedford,UK,48,admin.,married,secondary,no,292,yes,yes,cellular,5,29,jul,6,-1,0,unknown,no
87836065,Birmingham,UK,28,blue-collar,married,secondary,no,1238,yes,no,unknown,3,14,may,1,-1,0,unknown,no
19682325,Worcester,UK,49,blue-collar,married,secondary,no,3309,yes,no,cellular,5,15,may,2,-1,0,unknown,no
60397392,Preston,UK,40,technician,married,tertiary,no,84,no,no,cellular,2,28,aug,8,-1,0,unknown,no
31842706,Gateshead,UK,65,retired,married,secondary,no,20806,no,no,telephone,1,8,apr,2,-1,0,unknown,yes
99246228,Liverpool,UK,30,technician,single,secondary,no,2567,no,no,cellular,5,18,jun,4,-1,0,unknown,yes
15450058,Slough,UK,36,technician,single,tertiary,no,197,no,no,cellular,1,30,apr,1,-1,0,unknown,yes
49622918,Oxford,UK,47,technician,married,tertiary,no,2155,no,no,unknown,5,20,jun,3,-1,0,unknown,no
73579503,Bristol,UK,47,admin.,divorced,secondary,no,225,no,no,cellular,2,28,aug,4,-1,0,unknown,yes
17201726,Maidstone,UK,37,blue-collar,married,secondary,no,0,yes,no,cellular,1,2,apr,1,-1,0,unknown,no
18463075,Gloucester,UK,41,technician,married,secondary,no,-378,yes,no,cellular,5,5,feb,1,253,2,failure,no
88510646,Bristol,UK,30,blue-collar,divorced,primary,no,1,yes,no,unknown,5,6,jun,9,-1,0,unknown,no
41258931,York,UK,52,self-employed,single,primary,no,217,no,yes,cellular,2,15,jul,6,-1,0,unknown,no
43978925,Bradford,UK,26,student,single,tertiary,no,641,yes,no,cellular,4,15,may,1,368,1,failure,no
91106810,Bedford,UK,47,housemaid,married,secondary,no,2524,no,no,cellular,3,12,oct,1,-1,0,unknown,yes
46871967,Wakefield,UK,50,management,married,secondary,no,1165,no,no,cellular,4,16,jul,1,-1,0,unknown,yes
19675743,Luton,UK,68,retired,married,tertiary,no,2812,no,no,cellular,1,3,aug,4,181,3,success,yes
51259632,Poole,UK,33,management,married,tertiary,no,644,yes,yes,cellular,5,3,feb,2,271,2,failure,no
57501924,Derby,UK,46,technician,married,secondary,no,1590,yes,no,cellular,5,15,jul,2,-1,0,unknown,no
93617900,Maidstone,UK,58,management,married,tertiary,no,96,no,no,cellular,1,21,nov,1,-1,0,unknown,yes
83799739,Sutton Coldfield,UK,66,admin.,divorced,secondary,no,220,no,no,cellular,3,28,aug,1,-1,0,unknown,no
79918365,Preston,UK,32,technician,single,tertiary,no,1625,no,no,cellular,3,22,may,1,109,1,failure,yes
68259500,Worthing,UK,36,services,married,tertiary,no,0,yes,no,cellular,5,8,may,1,-1,0,unknown,no
36714780,Doncaster,UK,48,blue-collar,married,unknown,no,113,no,no,cellular,3,11,aug,13,-1,0,unknown,no
93098722,Bristol,UK,32,technician,single,tertiary,no,2684,yes,no,cellular,4,18,may,2,-1,0,unknown,yes
48071406,Cheltenham,UK,46,technician,married,secondary,no,940,no,no,cellular,2,5,aug,2,-1,0,unknown,yes
43142363,Norwich,UK,30,technician,married,secondary,no,394,no,no,cellular,4,22,aug,13,-1,0,unknown,no
82732993,Sunderland,UK,34,admin.,married,tertiary,no,142,yes,no,cellular,5,13,may,1,-1,0,unknown,yes
75785189,Bristol,UK,54,technician,married,secondary,no,-315,no,yes,cellular,2,10,jul,1,-1,0,unknown,yes
89026534,Sunderland,UK,31,management,married,tertiary,no,50,no,no,cellular,2,19,aug,5,-1,0,unknown,no
79635249,Southport,UK,35,admin.,married,secondary,no,1345,yes,no,cellular,2,23,jul,1,-1,0,unknown,no
75633227,Cambridge,UK,38,technician,married,secondary,no,2767,yes,no,cellular,3,21,nov,2,-1,0,unknown,no
78133942,Slough,UK,56,management,married,tertiary,no,-6,no,no,telephone,3,31,jul,16,-1,0,unknown,no
33092458,London,UK,85,retired,married,primary,no,12114,no,no,telephone,5,12,feb,2,-1,0,unknown,yes
61348068,Basingstoke,UK,63,retired,divorced,primary,no,109,no,no,cellular,5,10,nov,2,-1,0,unknown,yes
10276823,Manchester,UK,28,admin.,married,tertiary,no,167,yes,yes,cellular,1,18,feb,2,-1,0,unknown,no
29075831,Edinburgh,UK,50,technician,married,secondary,no,797,yes,no,unknown,5,6,may,1,-1,0,unknown,no
41647615,Telford,UK,32,technician,married,secondary,no,616,yes,no,cellular,5,27,aug,7,-1,0,unknown,no
87997523,Manchester,UK,23,admin.,married,secondary,no,299,yes,no,unknown,2,19,jun,1,-1,0,unknown,no
90311204,Newport,UK,59,retired,married,primary,no,2074,no,no,cellular,4,21,dec,1,186,2,success,yes
90826812,Barnsley,UK,61,management,married,tertiary,no,6016,no,no,cellular,2,2,feb,3,-1,0,unknown,yes
81161749,Cardiff,UK,60,management,married,tertiary,no,0,no,no,cellular,5,7,aug,3,-1,0,unknown,yes
40757487,Sunderland,UK,26,blue-collar,single,primary,no,102,yes,no,unknown,2,16,may,1,-1,0,unknown,no
32844710,Basildon,UK,34,services,married,secondary,no,-315,yes,no,unknown,3,8,may,2,-1,0,unknown,no
61202103,Maidstone,UK,77,management,married,unknown,no,1780,yes,no,cellular,5,23,oct,2,183,3,success,yes
85348894,Eastbourne,UK,41,admin.,divorced,secondary,no,2550,yes,no,cellular,2,15,may,2,347,2,failure,no
19491293,Gateshead,UK,30,management,single,tertiary,no,5561,yes,no,cellular,5,19,nov,1,-1,0,unknown,yes
30978187,Glasgow,UK,32,management,married,tertiary,no,927,no,no,cellular,4,8,oct,1,-1,0,unknown,no
90207555,Kingston upon Hull,UK,20,student,single,unknown,no,829,no,no,cellular,5,9,jul,2,-1,0,unknown,yes
59758912,Edinburgh,UK,50,retired,married,primary,no,29,no,no,unknown,1,20,jun,5,-1,0,unknown,no
31689332,London,UK,26,management,single,tertiary,no,3,yes,yes,cellular,5,1,apr,1,350,1,success,yes
12936872,St Helens,UK,53,management,married,secondary,no,2693,no,no,cellular,1,5,mar,1,104,1,failure,yes
56179968,Bristol,UK,33,blue-collar,married,primary,no,-306,yes,yes,unknown,2,13,may,4,-1,0,unknown,no
49246882,Manchester,UK,27,unknown,single,secondary,no,1187,no,no,telephone,3,26,feb,1,101,1,failure,yes
84617199,Luton,UK,33,management,married,tertiary,no,62,yes,no,cellular,4,2,feb,1,264,1,failure,no
83271874,Wakefield,UK,46,services,divorced,unknown,no,3390,no,no,unknown,5,20,jun,3,-1,0,unknown,no
19263534,Solihull,UK,29,services,single,secondary,no,1008,yes,no,unknown,4,23,may,9,-1,0,unknown,no
58067272,Leicester,UK,42,technician,married,tertiary,no,1079,no,no,cellular,5,31,jul,2,-1,0,unknown,no
64659520,Belfast,UK,62,housemaid,married,secondary,no,2,no,no,cellular,5,3,nov,1,-1,0,unknown,yes
99057957,Salford,UK,51,entrepreneur,married,primary,no,726,yes,yes,cellular,3,15,apr,2,-1,0,unknown,no
75238008,Bedford,UK,63,housemaid,married,primary,no,333,no,no,telephone,1,1,oct,1,-1,0,unknown,no
38306914,Eastbourne,UK,50,blue-collar,married,primary,no,1064,yes,no,cellular,1,8,aug,2,-1,0,unknown,no
54903801,Solihull,UK,42,blue-collar,married,primary,no,250,yes,no,unknown,1,4,jun,16,-1,0,unknown,no
97019779,Cardiff,UK,27,blue-collar,single,secondary,no,5563,yes,no,unknown,5,30,may,2,-1,0,unknown,no
47781618,Basildon,UK,35,admin.,single,secondary,no,303,no,no,cellular,4,24,sep,2,190,10,other,yes
39785859,Ipswich,UK,48,unknown,married,unknown,no,3,no,no,cellular,2,19,aug,2,-1,0,unknown,no
48362867,Bedford,UK,48,blue-collar,married,primary,no,-254,no,yes,cellular,4,29,aug,4,-1,0,unknown,no
83953255,Sale,UK,49,blue-collar,married,secondary,no,388,no,no,telephone,3,17,jul,2,-1,0,unknown,no
58696924,Birmingham,UK,44,self-employed,married,unknown,no,163,yes,no,cellular,4,4,may,3,-1,0,unknown,yes
99618162,Manchester,UK,49,technician,single,unknown,no,350,no,no,cellular,1,28,jan,3,-1,0,unknown,no
